fancy	'fænsi	'fænsi	昂贵的； 别致的 / 想象力，设想；爱好 / 喜欢；想象，猜想
rebel	'reb(ə)l	rɪ'bɛl	反叛， 造反； 反对， 不服从 / 反叛分子， 反对者
bounce	bauns	baʊns	弹起，反弹；颠簸 / 弹， 反弹
usage	'juːsɪdʒ; 'juːzɪdʒ	'jusɪdʒ	使用； 对待； 惯用法
tissue	'tɪʃuː; 'tɪsjuː	'tɪʃu	组织； 薄绢， 薄纸， 手巾纸
experimental	ɪkˌsperɪ'mentl	ɛk'spɛrɪ'mɛntəl	实验的， 试验的
loosen	'luːsn	'lusn	解开； 放松， 松弛
rent	rent	rɛnt	租借，租用；出租，出借 / 租金； 出租
nearby	ˌnɪə'baɪ	,nɪr'baɪ	在附近 / 附近的
carpenter	'kɑːpəntə	ˈkɑːrpəntər	木工， 木匠
cart	kɑːt	kɑrt	运货马车
modest	'mɒdɪst	'mɑdɪst	谦虚的； 适中的； 羞怯的
cast	kɑːst	kæst	投，扔，抛；浇铸 / 演员表， 全体演员； 石膏绷带； 铸型， 铸件； 投， 抛
anxious	'æŋkʃəs	'æŋkʃəs	忧虑的， 令人焦急的； 渴望的
hatred	'heɪtrɪd	'hetrɪd	憎恶， 憎恨， 仇恨
crush	krʌʃ	krʌʃ	压碎， 碾碎； 摧毁， 压垮
largely	'lɑːdʒli	'lɑrdʒli	大部分， 大量地
slice	slaɪs	slaɪs	薄片，切片；部分 / 切， 削
frost	frɒst	frɔst	结霜 / 冰冻，严寒；霜
electron	ɪ'lektrɒn	ɪ'lɛktrɑn	电子
incline	ɪn'klaɪn	ɪn'klaɪn	倾斜； 弯； 倾向于 / 斜坡
truly	'truːli	ˈtruːli	真正地； 忠实地
cash	kæʃ	kæʃ	现金，现款 / 把…兑现
counsel	'kaunsl	'kaʊnsl	律师，法律顾问；忠告，劝告 / 劝告， 提议
item	'aɪtəm	'aɪtəm	条， 条款， 一条
gene	dʒiːn	dʒin	基因
liver	'lɪvə	'lɪvɚ	肝
suicide	'suːɪsaɪd	'suɪsaɪd	自杀
violet	'vaɪələt	'vaɪələt	紫色的 / 紫罗兰
hollow	'hɒləu	'hɑlo	空的， 空洞的； 沉闷的； 虚伪的
trunk	trʌŋk	trʌŋk	树干； 大衣箱， 皮箱； 汽车后备箱； 象鼻
saving	'seɪvɪŋ	'sevɪŋ	节省， 节约； 储蓄金， 存款
rely	rɪ'laɪ	rɪ'laɪ	依靠， 依赖； 信赖， 指望
hospitalize	'hɒspɪtəlaɪz	'hɑspɪtə'laɪz	就医
slide	slaɪd	slaɪd	滑；悄悄地移动 / 滑动； 滑道， 滑面； 幻灯片
utilize	'juːtəlaɪz	'juːtəlaɪz	利用
sticky	'stɪki	'stɪki	黏性的， 胶黏的；  湿热的
prevail	prɪ'veɪl	pri'vel	流行， 盛行
waist	weɪst	west	腰， 腰部
excessive	ɪk'sesɪv	ɪkˈsɛsɪv	过多的， 极度的
flesh	fleʃ	flɛʃ	肉， 肌肉， 肉体
jungle	'dʒʌŋgl	'dʒʌŋɡl	丛林， 密林， 莽丛； 乱七八糟的一堆
portion	'pɔːʃn	'pɔrʃən	一部分，一份 / 分配， 把…分给
settle	'setl	'sɛtl	安排， 安放； 调停； 支付， 核算； 安家； 飞落， 停留； 安定
pattern	'pætn	'pætɚn	型，式样，模型 / 仿制， 使照…样子
harsh	hɑːʃ	hɑrʃ	严厉的； 粗糙的
connexion	kə'nekʃn	kə'nekʃən	connection的英式拼法
vehicle	'viːəkl	ˈviəkəl	车辆， 机动车； 传播媒介， 工具， 手段
scrape	skreɪp	skrep	刮，擦 / 刮， 擦； 刮擦声
hardship	'hɑːdʃɪp	'hɑrdʃɪp	艰难， 困苦
confuse	kən'fjuːz	kən'fjʊz	使困惑， 把…弄糊涂； 混淆， 把…混同； 混乱， 搞乱
cushion	'kuʃn	'kʊʃən	垫子， 坐垫， 靠垫
scold	skəuld	skold	责骂， 训斥
glorious	'glɔːriəs	'ɡlɔriəs; 'ɡloriəs	光荣的； 壮丽的； 令人愉快的
civilize	'sɪvəlaɪz	'sɪvəlaɪz	使文明， 使开化， 教育
physician	fɪ'zɪʃn	fɪ'zɪʃən	内科医生
architecture	'ɑːkɪtektʃə	'ɑrkə'tɛktʃɚ	建筑学； 建筑式样， 建筑风格
stress	stres	strɛs	压力；强调；重要性；应力；重音 / 强调， 着重； 重读
grip	grɪp	ɡrɪp	握紧，抓牢；吸引住 / 紧握
explore	ɪk'splɔː	ɪk'splɔr	探险， 探索； 仔细查阅， 探究
display	dɪ'spleɪ	dɪ'sple	陈列， 展览， 显示
electricity	ɪˌlek'trɪsəti	ɪ'lɛk'trɪsəti	电
climate	'klaɪmət	ˈklaɪmɪt	气候； 风土， 地带； 风气， 气氛
conductor	kən'dʌktə	kən'dʌktɚ	售票员， 列车长； 指挥； 导体
bore	bɔː	bɔr	使厌烦；钻，挖 / 令人讨厌的人
crust	krʌst	krʌst	面包皮， 硬外皮； 外壳， 地壳
disorder	dɪs'ɔːdə	dɪs'ɔrdɚ	混乱， 杂乱， 骚乱
criticize	'krɪtɪsaɪz	'krɪtə'saɪz	批评； 评论； 非难
organization	ˌɔːgənaɪ'zeɪʃn	,ɔrɡənə'zeʃən	组织， 团体， 机构
rage	reɪdʒ	redʒ	狂吹； 汹涌； 激烈进行； 发怒， 发火 / 狂怒，盛怒；风靡一时的事物，时尚
width	wɪdθ	wɪdθ	宽阔， 广阔； 宽度
dairy	'deəri	'dɛri	乳制品的 / 牛奶场；乳制品
board	bɔːd	bɔrd	搭伙； 膳宿 / 板，牌子；木板，纸板；委员会，董事会；伙食 / 上
economic	ˌiːkə'nɒmɪk	ˌikəˈnɑmɪk, ˌɛkəˈ-nɑmɪk	经济的，经济学的 / 经济学； 经济状况
stuff	stʌf	stʌf	材料，东西 / 装， 填， 塞； 让…吃饱
arrest	ə'rest	ə'rɛst	逮捕，拘留；停止，阻止；吸引 / 逮捕， 拘留， 扣留
widow	'wɪdəu	'wɪdo	寡妇
distinction	dɪ'stɪŋkʃn	dɪ'stɪŋkʃən	差别， 不同， 区分
mature	mə'tju; mə'tʃuə	mə'tʃʊr	成熟的；成年人的；深思熟虑的；到期的，应支付的 / 使成熟
navy	'neɪvi	'nevi	海军
fee	fiː	fi	费； 酬金， 赏金
section	'sekʃn	'sɛkʃən	部分， 章节； 部门， 科； 截面， 剖面
influence	'ɪnfluəns	'ɪnfluəns	影响，作用；影响力，势力；产生影响力的人 / 影响
whip	wɪp	wɪp	鞭笞；猛地移动；搅打成糊状 / 鞭子
protocol	'prəutəkɒl	'protə'kɔl	礼仪， 礼节； 草案， 议定书
whale	weɪl	wel	鲸
provoke	prə'vəuk	prə'vok	对…挑衅， 激怒； 激起， 引起
threaten	'θretn	'θrɛtn	威胁， 恐吓； 预示快要来临， 是…的征兆； 构成威胁； 可能发生
talent	'tælənt	'tælənt	天才， 才能； 人才
percentage	pə'sentɪdʒ	pɚ'sɛntɪdʒ	百分比， 百分率
negotiate	nɪ'gəuʃieɪt	nɪ'ɡoʃɪet	洽谈， 协商； 顺利通过， 成功越过； 协商， 谈判
strain	streɪn	stren	扭伤， 拉伤； 尽力； 拉紧 / 拉紧；过劳；极度紧张；张力；扭伤，拉伤；旋律；品种，家系；气质，个性特点
hunt	hʌnt	hʌnt	打猎； 搜寻； 驱逐
violin	ˌvaɪə'lɪn	,vaɪə'lɪn	小提琴
remonstrate	'remənstreɪt	rɪ'mɑnstret	抗议
package	'pækɪdʒ	'pækɪdʒ	包裹，包装；一揽子交易 / 把…打包； 包装
visible	'vɪzəbl	'vɪzəbl	可见的， 看得见的， 有形的
crisis	'kraɪsɪs	'kraɪsɪs	危机， 存亡之际； 关键阶段
rail	reɪl	rel	责骂， 抱怨 / 栏杆，横杆；铁轨，轨道；铁路
survival	sə'vaɪvl	sɚ'vaɪvl	幸存； 幸存者， 残存物
germ	dʒɜːm	dʒɝm	微生物， 细菌； 幼芽
inner	'ɪnə	'ɪnɚ	内部的； 内心的
market	'mɑːkɪt	'mɑrkɪt	市场； 股市； 行情， 销路
keen	kiːn	kin	热心的； 激烈的； 敏锐的， 敏捷的
glimpse	glɪmps	ɡlɪmps	看一眼，一瞥 / 瞥见 / 一瞥， 一看
detective	dɪ'tektɪv	dɪ'tɛktɪv	侦探， 私人侦探
transfer	træns'fɜː	træns'fɝ	搬， 转移； 调动， 转学； 转让， 过户； 乘车， 转乘
footstep	'futstep	'fʊtstɛp	脚步， 脚步声， 足迹
veteran	'vetərən	'vɛtərən	老兵， 老手
indifferent	ɪn'dɪfrənt	ɪn'dɪfrənt	冷漠的， 不积极的； 一般的， 平平的
outside	ˌaut'saɪd	,aʊt'saɪd	外部的 / 在…的外面； 向…的外面； 除…以外 / 外部，外表
nerve	nɜːv	nɝv	神经； 勇敢， 胆量
affection	ə'fekʃn	ə'fɛkʃən	感情； 爱， 爱慕
eagle	'iːgl	'igl	鹰
cruise	kruːz	krʊz	航游，巡航；缓慢巡行 / 航游， 游弋
elementary	ˌelɪ'mentri	,ɛlɪ'mɛntri	基本的， 初级的
topic	'tɒpɪk	'tɑpɪk	题目， 论题， 话题
solemn	'sɒləm	'sɑləm	庄严的， 隆重的； 严肃的
perceive	pə'siːv	pɚ'siv	感知， 感觉， 察觉； 认识到， 意识到； 理解
omit	ə'mɪt	ə'mɪt	省略； 遗漏
embarrass	ɪm'bærəs	ɪm'bærəs	使窘迫， 使为难
option	'ɒpʃn	'ɑpʃən	选择， 选择权， 选择自由； 选择的事物或人， 选课
erroneous	ɪ'rəuniəs	ɪ'ronɪəs	错误的， 不正确的
raid	reɪd	red	袭击； 突入查抄， 突入搜捕； 劫掠
politics	'pɒlətɪks	'pɑlətɪks	政治， 政治学； 政纲， 政见
acute	ə'kjuːt	ə'kjut	严重的； 急性的； 灵敏的， 敏锐的； 精明的
limitation	ˌlɪmɪ'teɪʃn	,lɪmɪ'teʃən	限制， 限度； 局限
sponsor	'spɒnsə	'spɑnsɚ	发起者 / 发起； 资助， 赞助； 支持
kindergarten	'kɪndəgɑːtn	'kɪndɚɡɑrtn	幼儿园
unexpected	ˌʌnɪk'spektɪd	'ʌnɪk'spɛktɪd	想不到的， 意外的
crucial	'kruːʃl	'krʊʃəl	至关重要的， 决定性的
contribute	kən'trɪbjuːt	kən'trɪbjut	捐献， 捐款； 投稿
faith	feɪθ	feθ	信任； 信心； 信仰， 信条； 忠诚
generator	'dʒenəreɪtə	'dʒɛnəretɚ	发电机； 发生器
insert	ɪn'sɜːt	'ɪnsɝt	插入， 嵌入； 登载
remark	rɪ'mɑːk	rɪ'mɑrk	说；评论说 / 话语； 谈论， 评论
forbid	fə'bɪd	fɚ'bɪd	禁止， 不许， 阻止
microscope	'maɪkrəskəup	'maɪkrəskop	显微镜
necessarily	'nesəsərəli; ˌnesə'serəli	,nɛsə'sɛrəli	必要地； 必然
highlight	'haɪlaɪt	'haɪlaɪt	强调，突出，使显著 / 最精彩的部分； 最重要的事件
candidate	'kændɪdeɪt; 'kændɪdət	ˈkændɪˌdet, -dɪt	候选人； 投考者， 申请求职者
billion	'bɪljən	'bɪljən	十亿
parallel	'pærəlel	'pærəlɛl	平行的；类似的；并列的，并联的 / 可相比拟的事物；相似处；平行线，平行面；纬线 / 与…平行； 与…相似， 与…相当， 比得上
reject	rɪ'dʒekt	rɪ'dʒɛkt	拒绝； 拒纳， 退回 / 次品
patient	'peɪʃnt	ˈpeʃənt	忍耐的，有耐心的 / 病人
cashier	kæ'ʃɪə	kæ'ʃɪr	出纳
sheer	ʃɪə	ʃɪr	垂直地，陡峭地 / 急转向， 偏离 / 完全的，十足的；陡峭的，垂直的；极薄的，透明的
miracle	'mɪrəkl	'mɪrəkl	奇迹， 令人惊奇的人
profit	'prɒfɪt	'prɑfɪt	受益 / 益处；利润，收益 / 有益于，有利于
original	ə'rɪdʒənl	ə'rɪdʒənl	最初的；新颖的；原版的 / 原件， 原作
wit	wɪt	wɪt	风趣； 妙语； 智力， 才智， 智能
handful	'hændful	'hænd,fʊl	一把， 少数， 一小撮
assignment	ə'saɪnmənt	ə'saɪnmənt	任务， 指定的作业； 分配， 指派
nylon	'naɪlɒn	'naɪlɑn	尼龙
yawn	jɔːn	jɔn	打呵欠 / 呵欠
electric	ɪ'lektrɪk	ɪ'lɛktrɪk	电的， 电动的
terminal	'tɜːmɪnl	tɝ​mənl	晚期的，不治的；末端的，终点的，极限的 / 终点； 终端； 接线端
kingdom	'kɪŋdəm	'kɪŋdəm	王国； 领域； 界
differ	'dɪfə	'dɪfɚ	不同， 相异； 发生分歧
various	'veəriəs	'vɛrɪəs	各种各样的， 不同的
latter	'lætə	'lætɚ	后者的； 后一半的
depression	dɪ'preʃn	dɪ'prɛʃən	抑郁， 沮丧； 不景气， 萧条； 洼地， 凹陷
reduction	rɪ'dʌkʃn	rɪ'dʌkʃən	减少， 缩小； 下降， 降低
extent	ɪk'stent	ɪk'stɛnt	广度； 范围； 程度
equivalent	ɪ'kwɪvələnt	ɪ'kwɪvələnt	相等的，等量的 / 相等物， 等价物
gaol	dʒeɪl	dʒeɪl	监禁 / 监狱
conversely	'kɒnvɜːsli	'kɑnvɝsli	相反
sauce	sɔːs	sɔs	调味汁， 作料
ban	bæn	bæn	取缔，查禁；禁止 / 禁止， 禁令
fascinate	'fæsɪneɪt	'fæsə'net	有吸引力， 迷人 / 迷住，强烈吸引
suffer	'sʌfə	'sʌfɚ	遭受， 忍受， 容许； 受痛苦， 受损
diplomatic	ˌdɪplə'mætɪk	,dɪplə'mætɪk	外交的， 从事外交的； 策略的， 有手腕的
bat	bæt	bæt	蝙蝠； 球棒， 球拍
neighbourhood	'neɪbəhud	nebɚˌhʊd	四邻； 附近； 接近
draft	drɑːft	dræft	草稿；汇票；征兵；通风 / 起草； 征募
complex	'kɒmpleks	ˈkɑmplɛks;kəmˈplɛks	由许多部分组成的， 复合的； 复杂的， 难懂的
rank	ræŋk	ræŋk	给…评定等级； 列入， 占特定等级 / 军衔，职衔；地位，社会阶层；排，行列
assumption	ə'sʌmpʃn	ə'sʌmpʃən	假定， 臆断； 担任， 承担
pension	'penʃn	'pɛnʃən	养老金，抚恤金 / 发给…养老金
giant	'dʒaɪənt	'dʒaɪənt	巨大的 / 巨人，巨物；才智超群的人
fluid	'fluːɪd	'fluɪd	流动的 / 流体，液体
bay	beɪ	be	湾； 分隔间
outlet	'autlet	'aʊtlɛt	出口， 出路； 发泄途径
neglect	nɪ'glekt	nɪ'glɛkt	疏于照料；疏忽 / 疏忽
addition	ə'dɪʃn	ə'dɪʃən	加， 加法； 附加物
gang	gæŋ	ɡæŋ	聚集， 结成一伙 / 一帮，一伙
shrink	ʃrɪŋk	ʃrɪŋk	起皱； 收缩； 退缩， 畏缩
ancestor	'ænsestə	'ænsɛstɚ	祖宗， 祖先； 原型； 先驱
textile	'tekstaɪl	'tɛkstaɪl	纺织的 / 纺织品；纺织业
former	'fɔːmə	'fɔrmɚ	在前的 / 前者
panic	'pænɪk	'pænɪk	恐慌， 惊慌失措 / 恐慌，惊慌，慌乱
extend	ɪk'stend	ɪk'stɛnd	延长， 扩大； 提供， 给予； 伸展， 达到
fold	fəuld	fold	折叠，合拢 / 褶， 折叠的部分
plastic	'plæstik	'plæstɪk	塑料的；可塑的 / 塑料， 塑料制品； 信用卡
globe	gləub	ɡlob	地球， 世界； 地球仪； 球体
chemical	'kemɪkl	'kɛmɪkl	化学的 / 化学制品
interpretation	ɪnˌtɜːprɪ'teɪʃn	ɪn'tɝprɪ'teʃən	解释； 口译； 艺术处理
ax	æks	æks	斧子
intermediate	ˌɪntə'miːdiət	,ɪntɚ'midɪət	中间的； 中级的
folk	fəuk	fok	人们； 家属， 亲属； 大伙儿， 各位
consideration	kənˌsɪdə'reɪʃn	kən,sɪdə'reʃən	考虑， 思考， 要考虑的事； 体贴， 关心
competitive	kəm'petətɪv	kəm'pɛtətɪv	竞争的， 比赛的； 好竞争的， 求胜心切的； 有竞争力的
enquiry	ɪn'kwaɪəri	ɛnˈkwaɪri, ˈɛnkwəri	询问
applause	ə'plɔːz	ə'plɔz	鼓掌， 掌声
frank	fræŋk	fræŋk	坦白的， 直率的
abuse	ə'bjuːz	ə'bjus	滥用； 虐待， 伤害； 辱骂， 毁谤 / 滥用； 虐待， 伤害； 辱骂， 毁谤
prove	pruːv	pruv	证实， 证明； 结果是
scheme	skiːm	skim	密谋， 策划 / 计划，方案；阴谋
affect	ə'fekt	ə'fɛkt	影响； 感动
deaf	def	dɛf	聋的； 不愿听的
admire	əd'maɪə	ədˈmaɪr	钦佩， 羡慕； 赞赏， 称赞， 夸奖
consequently	'kɒnsɪkwəntli	'kɑnsəkwɛntli	因此， 因而， 所以
virus	'vaɪərəs	'vaɪrəs	病毒； 病毒性疾病， 病毒病
drain	dreɪn	dren	排去，放水 / 耗竭； 排水沟， 排水管
isolate	'aɪsəleɪt	aɪslˌet	使隔离， 使孤立
sailor	'seɪlə	'selɚ	水手， 海员
amuse	ə'mjuːz	ə'mjuz	逗…乐， 给…娱乐
inward	'ɪnwəd	'ɪnwɚd	向内 / 里面的；内心的
responsibility	rɪˌspɒnsə'bɪləti	rɪˌspɑːnsəˈbɪləti	责任， 责任心； 职责， 义务
enquire	ɪn'kwaɪə	ɪn'kwaɪr	询问
civil	'sɪvl	'sɪvl	公民的； 文职的； 民用的； 民事的， 民法的； 文明的
popularity	ˌpɒpju'lærəti	,pɑpju'lærəti	普及， 流行； 声望
subsequent	'sʌbsɪkwənt	'sʌbsɪkwənt	随后的， 后来的
indicate	'ɪndɪkeɪt	'ɪndɪket	标示， 表示， 表明
scarcely	'skeəsli	'skɛrsli	几乎不， 简直不； 决不； 刚刚， 才
panel	'pænl	'pænl	专门小组； 面， 板； 控制板， 仪表盘
outstanding	ˌaut'stændɪŋ	'aʊt'stændɪŋ	突出的， 杰出的； 未解决的； 未偿付的
charge	tʃɑːdʒ	tʃɑrdʒ	索价；控告；充电，充满；向前冲 / 费用； 管理； 控告， 指责； 电荷， 充电
sew	səu	so	缝制， 缝纫
oval	'əuvl	'ovl	椭圆形的 / 椭圆形
column	'kɒləm	'kɑləm	柱， 支柱， 圆柱； 纵队； 栏， 专栏
procedure	prə'siːdʒə	prə'sidʒɚ	程序， 手续， 步骤
sample	'sɑːmpl	'sæmpl	样品，试样，样本 / 从…抽样； 品尝， 体验
integrate	'ɪntɪgreɪt	'ɪntɪɡret	成为一体， 合并
survivor	sə'vaɪvə	sɚ'vaɪvɚ	生还者； 残存物
applicant	'æplɪkənt	'æplɪkənt	申请人
tropical	'trɒpɪkl	'trɑpɪkl	热带的； 炎热的
partner	'pɑːtnə	'pɑrtnɚ	做…的搭档 / 伙伴，合伙人，搭档，配偶
plunge	plʌndʒ	plʌndʒ	纵身投入， 猛冲； 猛跌
diagnose	'daɪəgnəuz	,daɪəɡ'nos	诊断
somewhat	'sʌmhwɒt	'sʌmwʌt	有点儿 / 一点儿
earnest	'ɜːnɪst		认真的， 诚恳的
spider	'spaɪdə	'spaɪdɚ	蜘蛛
interview	'ɪntəvjuː	'ɪntɚvju	接见， 会见； 面谈， 面试； 采访
essential	ɪ'senʃl	ɪ'sɛnʃl	必要的；本质的 / 要素； 必需品
clarify	'klærəfaɪ	'klærəfaɪ	澄清， 阐明
furnace	'fɜːnɪs	'fɝnɪs	炉子， 熔炉， 鼓风炉
ditch	dɪtʃ	dɪtʃ	沟， 沟渠， 渠道
deck	dek	dɛk	甲板， 舱面； 层面
scare	skeə	skɛr	吓， 使害怕； 受惊吓， 感到害怕 / 惊恐，恐慌
thunder	'θʌndə	'θʌndɚ	打雷， 轰隆响； 大声喊， 吼 / 雷，雷声；擂鼓般的响声，轰隆声
observe	əb'zɜːv	əb'zɝv	注意到， 观察； 评说； 遵守
humorous	'hjuːmərəs	'hjumərəs	幽默的， 诙谐的
furnish	'fɜːnɪʃ	'fɝnɪʃ	供应， 提供； 装备
bet	bet	bɛt	打赌；敢说，确信 / 打赌； 赌金， 赌注
contact	'kɒntækt	'kɑntækt	接触；联系，交往 / 与…接触， 与…取得联系
rare	reə	rɛr	稀有的， 冷僻的； 珍奇的； 出类拔萃的； 稀薄的； 煎得嫩的
discharge	dɪs'tʃɑːdʒ	dɪs'tʃɑrdʒ	释放， 排出； 卸货 / 释放， 放电
exclude	ɪk'skluːd	ɪk'sklʊd	把…排除在外
scary	'skeəri	'skɛri	引起惊慌的
criticism	'krɪtɪsɪzəm	'krɪtə'sɪzəm	批评， 批判； 评论， 评论文章
utmost	'ʌtməust	'ʌt'most	最远的 / 极限
image	'ɪmɪdʒ	'ɪmɪdʒ	像； 形象； 映像； 形象的描述
consultancy	kən'sʌltənsi	kən'sʌltənsi	咨询公司
ribbon	'rɪbən	'rɪbən	缎带， 丝带； 色带
garbage	'gɑːbɪdʒ	'ɡɑrbɪdʒ	垃圾， 废物； 废话； 无用的资料
complain	kəm'pleɪn	kəm'plen	抱怨， 诉苦； 控告， 投诉
mainland	'meɪnlænd	'menlænd	大陆
homogeneous	ˌhɒmə'dʒiːniəs	,homə'dʒinɪəs	同种类的， 同性质的， 有相同特征的
anxiety	æŋ'zaɪəti	æŋ'zaɪəti	焦虑， 忧虑； 渴望， 热望
temptation	temp'teɪʃn	tɛmp'teʃən	诱惑， 引诱
adjust	ə'dʒʌst	ə'dʒʌst	调整， 调节， 校正
popularize	'pɒpjələraɪz	'pɑpjələraɪz	普及
burst	bɜːst	bɝst	爆裂，爆炸；挤满；突然打开；突然发作 / 使爆炸；突然打开 / 爆炸
vigorous	'vɪgərəs	'vɪɡərəs	朝气蓬勃的； 有力的， 用力的
debt	det	dɛt	债， 债务， 欠债
refrigerator	rɪ'frɪdʒəreɪtə	rɪ'frɪdʒəretɚ	冰箱， 冷藏库
necessity	nə'sesəti	nə'sɛsəti	必需品； 必要性， 需要
fog	fɒg	fɔɡ	雾， 烟雾， 尘雾
frame	freɪm	frem	框架，框子，构架 / 给…镶框； 陷害， 诬告； 制定； 表达
lucky	'lʌki	'lʌki	幸运的， 侥幸的； 吉利的
origin	'ɒrɪdʒɪn	'ɔrɪdʒɪn	起源， 起因； 出身， 血统
industrialize	ɪn'dʌstriəlaɪz	ɪn'dʌstrɪəlaɪz	工业化
clash	klæʃ	klæʃ	发生冲突；不协调；砰地相撞，发出刺耳的撞击声 / 冲突； 不协调； 刺耳的撞击声
compel	kəm'pel	kəm'pɛl	强迫， 迫使屈服
capable	'keɪpəbl	'kepəbl	有能力的， 有才能的
depress	dɪ'pres	dɪ'prɛs	使沮丧； 使不景气； 削弱， 抑制
parade	pə'reɪd	pə'red	游行， 列队前进； 招摇而行 / 游行；检阅
burden	'bɜːdn	'bɝdn	重担，精神负担 / 加重压于， 烦扰； 负担， 装载
precaution	prɪ'kɔːʃn	prɪ'kɔʃən	预防； 防备， 警惕
lemon	'lemən	'lɛmən	柠檬； 柠檬树； 柠檬黄， 淡黄色
personality	ˌpɜːsə'næləti	,pɝsə'næləti	人格， 个性； 人物， 名人
plot	plɒt	plɑt	密谋， 计划； 绘制…的平面图， 在图上标绘…的位置 / 故事情节；计划，密谋；小块土地
sanction	'sæŋkʃn	'sæŋkʃən	批准，认可 / 批准， 认可； 约束因素， 约束力；  国际制裁
rate	reɪt	ret	被评价； 被列入特定级别 / 速度，速率；比率；价格，费用；等级 / 评估；给…定级，把…列为；值得，应得
alert	ə'lɜːt	ə'lɝt	警觉的，留神的，注意的 / 使认识到，使意识到 / 警戒， 戒备； 警报
await	ə'weɪt	ə'wet	等候； 期待； 将降临到…身上
sin	sɪn	sɪn	犯戒律， 犯过失 / 罪，罪孽
client	'klaɪənt	'klaɪənt	委托人， 当事人， 顾客
prosperity	prɒ'sperəti	prɑ'spɛrəti	繁荣， 兴旺
divide	dɪ'vaɪd	dɪ'vaɪd	分，分开；分配，分享；除；产生分歧 / 分歧； 分界线， 分水岭
contrary	'kɒntrəri	'kɑntrɛri	相反的 / 相反
lump	lʌmp	lʌmp	结块； 将…归并在一起 / 块，肿块
digital	'dɪdʒɪtl	'dɪdʒɪtl	数字的， 数位的
brilliant	'brɪliənt	'brɪljənt	光辉的； 卓越的
historic	hɪ'stɒrɪk	hɪ'stɔrɪk	历史上著名的， 具有重大历史意义的
oven	'ʌvn	ˈʌvən	炉， 烤箱
bound	baund	baʊnd	跳跃；弹回，反跃 / 一定的；有义务的 / 跳跃；弹回，反跃；成为…的界限，给…划界 / 跳跃； 界限， 限制
counter	'kauntə	'kaʊntɚ	柜台； 计数器； 筹码
rhythm	'rɪðəm	'rɪðəm	韵律， 节奏
stroke	strəuk	strok	中风；一举，一次努力；划桨，划水；击，敲；报时的钟声；笔画，一笔；抚摸 / 抚摸
breed	briːd	brid	繁殖； 养育， 培育； 酿成， 产生 / 品种
management	'mænɪdʒmənt	'mænɪdʒmənt	管理； 处理； 管理部门； 管理人员
publish	'pʌblɪʃ	'pʌblɪʃ	公布， 发表； 出版， 刊印
realm	relm	rɛlm	界， 领域， 范围； 王国， 国度
correspondent	ˌkɒrə'spɒndənt	,kɔrə'spɑndənt	通讯员， 记者
avoid	ə'vɔɪd	ə'vɔɪd	避免， 躲开； 撤销
renew	rɪ'njuː	rɪ'nʊ	重新开始， 继续； 更新； 恢复； 延长有效期
bid	bɪd	bɪd	企图，努力；喊价，出价，投标 / 喊价， 投标， 出； 祝， 表示； 命令
prompt	prɒmpt	prɑmpt	敏捷的，及时的 / 促使，推动；提示 / 提示台词， 提示
astonish	ə'stɒnɪʃ	ə'stɑnɪʃ	使惊讶， 使吃惊
comprehensive	ˌkɒmprɪ'hensɪv	ˌkɑːmprɪˈhensɪv	广泛的， 综合的； 理解的
tunnel	'tʌnl	'tʌnl	挖， 开 / 隧道，坑道，地道
withdraw	wɪð'drɔː; wɪθ'drɔː	wɪð'drɔ	收回， 撤回； 撤退
assign	ə'saɪn	ə'saɪn	指派， 分配， 布置； 指定
elaborate	ɪ'læb(ə)rət	ɪ'læbəret	复杂的； 精心制作的 / 详述， 详细制订
feather	'feðə	'fɛðɚ	羽毛， 翎毛
corridor	'kɒrɪdɔː	'kɔrɪdɔr	走廊， 回廊， 通路
decade	'dekeɪd	'dɛked	十年， 十年期
expert	'ekspɜːt	'ɛkspɝt; (for adj., also) ɛksˈpɝt ; ɪkˈspɝt	熟练的 / 专家
select	sɪ'lekt	sə'lɛkt	精选的， 挑选出来的； 优等的， 第一流的 / 选择，挑选
fulfill	ful'fɪl	ful'fil	履行， 实现， 完成； 满足， 使满意
crowd	kraud	kraʊd	聚集； 挤满； 挤； 推 / 群，一批
congress	'kɒŋgres	'kɑŋɡrəs	代表大会； [C-]国会， 议会
advanced	əd'vɑːnst	əd'vænst	先进的； 高级的； 年迈的； 后阶段的
mechanical	mə'kænɪkl	mɪ'kænɪkəl	机械的， 机械制造的； 机械学的， 力学的； 呆板的
recommendation	ˌrekəmen'deɪʃn	,rɛkəmɛn'deʃən	推荐， 推荐信； 建议； 优点， 可取之处
welfare	'welfeə	'wɛl'fɛr	幸福； 福利， 福利救济
flourish	'flʌrɪʃ	ˈflɜːrɪʃ	繁荣，茂盛，兴旺 / 挥动
output	'autput	'aʊtpʊt	产量；输出；输出功率 / 输出
fatigue	fə'tiːg	fə'tig	疲劳 / 疲劳，劳累
striking	'straɪkɪŋ	'straɪkɪŋ	显著的， 突出的； 惹人注目的， 容貌出众的
vessel	'vesl	'vɛsl	容器； 船； 飞船； 管
majority	mə'dʒɒrəti	mə'dʒɔrəti	多数， 大多数
drag	dræg	dræg	拖，拉；迫使，硬拉；拖着脚步走 / 累赘； 一吸， 一抽
crown	kraun	kraʊn	王冠， 冕
likely	'laɪkli	'laɪkli	可能 / 可能的；适合的
